,time,device_id,current,failure,humidity,load,pressure,rpm,temperature,vibration,wear
2551,2026-08-13T09:37:26.122166+00:00,motor_000,11.82,0,45.5,0.371,5.87,1940.0,52.08,0.55,0.0252
2552,2026-08-13T09:37:27.138902+00:00,motor_000,12.43,0,43.4,0.395,5.97,1997.0,53.21,0.52,0.0253
2553,2026-08-13T09:37:28.148863+00:00,motor_000,12.03,0,48.4,0.398,5.93,1955.0,56.08,0.51,0.0254
2554,2026-08-13T09:37:29.155403+00:00,motor_000,12.17,0,51.6,0.381,5.98,1922.0,54.49,0.56,0.0255
2555,2026-08-13T09:37:30.162123+00:00,motor_000,12.89,0,42.6,0.389,6.01,1989.0,54.1,0.46,0.0256
2556,2026-08-13T09:37:31.177714+00:00,motor_000,12.07,0,46.4,0.399,5.84,1991.0,55.76,0.53,0.0257
2557,2026-08-13T09:37:32.182037+00:00,motor_000,12.49,0,42.9,0.409,5.95,2004.0,52.89,0.59,0.0258
2558,2026-08-13T09:37:33.186337+00:00,motor_000,12.58,0,43.4,0.41,6.04,1973.0,53.82,0.56,0.0259
2559,2026-08-13T09:37:34.191027+00:00,motor_000,12.91,0,36.7,0.398,6.0,1985.0,55.91,0.44,0.026
2560,2026-08-13T09:37:35.199038+00:00,motor_000,13.12,0,52.5,0.42,5.98,2033.0,55.08,0.54,0.0262
2561,2026-08-13T09:37:36.205213+00:00,motor_000,12.65,0,42.8,0.446,5.95,1989.0,56.08,0.5,0.0263
2562,2026-08-13T09:37:37.211842+00:00,motor_000,13.42,0,50.2,0.442,5.88,2001.0,56.58,0.5,0.0264
2563,2026-08-13T09:37:38.218649+00:00,motor_000,12.82,0,47.4,0.433,5.95,2043.0,55.01,0.59,0.0265
2564,2026-08-13T09:37:39.223418+00:00,motor_000,12.54,0,43.9,0.425,5.99,1991.0,56.61,0.51,0.0266
2565,2026-08-13T09:37:40.229370+00:00,motor_000,12.73,0,38.7,0.427,5.95,2019.0,56.74,0.51,0.0267
2566,2026-08-13T09:37:41.236352+00:00,motor_000,12.83,0,41.0,0.422,5.95,2038.0,55.53,0.51,0.0268
2567,2026-08-13T09:37:42.251961+00:00,motor_000,12.43,0,51.8,0.385,5.9,1974.0,52.3,0.46,0.027
2568,2026-08-13T09:37:43.268356+00:00,motor_000,12.11,0,50.3,0.383,6.04,1959.0,54.38,0.45,0.0271
2569,2026-08-13T09:37:44.275009+00:00,motor_000,12.82,0,48.8,0.386,5.97,1944.0,52.54,0.48,0.0272
2570,2026-08-13T09:37:45.282178+00:00,motor_000,11.86,0,48.4,0.374,5.92,1977.0,54.57,0.55,0.0273
2571,2026-08-13T09:37:46.298611+00:00,motor_000,12.47,0,44.0,0.368,6.04,1932.0,53.89,0.47,0.0274
2572,2026-08-13T09:37:47.305101+00:00,motor_000,11.75,0,47.9,0.365,5.91,1953.0,52.79,0.54,0.0275
2573,2026-08-13T09:37:48.311188+00:00,motor_000,11.56,0,48.9,0.369,6.0,1923.0,53.85,0.44,0.0276
2574,2026-08-13T09:37:49.328931+00:00,motor_000,11.75,0,44.6,0.375,5.89,1955.0,52.79,0.47,0.0277
2575,2026-08-13T09:37:50.336754+00:00,motor_000,12.12,0,42.7,0.368,5.99,1911.0,54.02,0.53,0.0278
2576,2026-08-13T09:37:51.352482+00:00,motor_000,11.97,0,40.8,0.355,5.96,1951.0,52.85,0.53,0.0279
2577,2026-08-13T09:37:52.360511+00:00,motor_000,12.17,0,42.5,0.364,5.84,1921.0,52.56,0.46,0.028
2578,2026-08-13T09:37:53.377811+00:00,motor_000,11.78,0,46.9,0.354,5.93,1896.0,53.32,0.54,0.0281
2579,2026-08-13T09:37:54.384765+00:00,motor_000,11.59,0,44.5,0.361,5.99,1936.0,54.28,0.54,0.0282
2580,2026-08-13T09:37:55.393375+00:00,motor_000,11.75,0,43.9,0.373,5.93,1961.0,53.15,0.43,0.0283
2581,2026-08-13T09:37:56.409703+00:00,motor_000,10.7,0,39.9,0.361,6.0,1931.0,52.52,0.54,0.0284
2582,2026-08-13T09:37:57.427647+00:00,motor_000,11.59,0,45.7,0.352,5.77,1918.0,52.15,0.46,0.0285
2583,2026-08-13T09:37:58.441554+00:00,motor_000,12.63,0,49.5,0.353,5.93,1922.0,53.64,0.52,0.0286
2584,2026-08-13T09:37:59.456550+00:00,motor_000,11.19,0,39.7,0.339,5.94,1896.0,52.47,0.44,0.0287
2585,2026-08-13T09:38:00.473987+00:00,motor_000,12.46,0,42.2,0.361,5.97,1949.0,53.3,0.49,0.0288
2586,2026-08-13T09:38:01.480054+00:00,motor_000,11.42,0,35.3,0.375,5.92,1981.0,54.68,0.54,0.0289
2587,2026-08-13T09:38:02.497413+00:00,motor_000,11.6,0,41.7,0.365,5.99,1917.0,54.38,0.43,0.0291
2588,2026-08-13T09:38:03.514424+00:00,motor_000,11.4,0,45.4,0.369,6.01,1938.0,53.41,0.49,0.0292
2589,2026-08-13T09:38:04.533051+00:00,motor_000,11.79,0,46.6,0.361,5.92,1932.0,53.11,0.59,0.0293
2590,2026-08-13T09:38:05.551491+00:00,motor_000,11.12,0,46.5,0.355,5.94,1958.0,53.63,0.42,0.0294
2591,2026-08-13T09:38:06.567044+00:00,motor_000,11.72,0,46.8,0.351,5.91,1925.0,53.21,0.48,0.0295
2592,2026-08-13T09:38:07.585207+00:00,motor_000,12.08,0,46.7,0.354,5.95,1938.0,53.58,0.48,0.0296
2593,2026-08-13T09:38:08.602747+00:00,motor_000,11.49,0,43.5,0.343,5.97,1949.0,52.49,0.54,0.0297
2594,2026-08-13T09:38:09.617366+00:00,motor_000,10.4,0,47.0,0.326,5.9,1902.0,52.25,0.43,0.0298
2595,2026-08-13T09:38:10.620961+00:00,motor_000,11.06,0,43.8,0.313,5.87,1887.0,52.49,0.48,0.0299
2596,2026-08-13T09:38:11.627694+00:00,motor_000,10.95,0,54.6,0.293,5.88,1856.0,51.17,0.47,0.03
2597,2026-08-13T09:38:12.636132+00:00,motor_000,10.76,0,44.1,0.278,5.98,1846.0,50.37,0.43,0.0301
2598,2026-08-13T09:38:13.643195+00:00,motor_000,10.52,0,47.3,0.274,5.96,1814.0,50.11,0.43,0.0301
2599,2026-08-13T09:38:14.659610+00:00,motor_000,10.28,0,50.8,0.289,5.96,1836.0,52.46,0.47,0.0302
2600,2026-08-13T09:38:15.677584+00:00,motor_000,9.4,0,45.8,0.279,6.07,1863.0,50.6,0.41,0.0303
2601,2026-08-13T09:38:16.694439+00:00,motor_000,9.88,0,42.0,0.263,5.92,1794.0,50.37,0.4,0.0304
2602,2026-08-13T09:38:17.701325+00:00,motor_000,9.92,0,43.7,0.274,6.03,1827.0,50.64,0.49,0.0305
2603,2026-08-13T09:38:18.716725+00:00,motor_000,10.35,0,49.5,0.271,5.92,1807.0,50.73,0.42,0.0306
2604,2026-08-13T09:38:19.723557+00:00,motor_000,9.51,0,45.3,0.244,6.06,1810.0,50.37,0.56,0.0307
2605,2026-08-13T09:38:20.730398+00:00,motor_000,8.77,0,49.2,0.248,5.92,1770.0,49.52,0.48,0.0308
2606,2026-08-13T09:38:21.737535+00:00,motor_000,9.15,0,50.2,0.232,5.94,1737.0,49.06,0.46,0.0309
2607,2026-08-13T09:38:22.742322+00:00,motor_000,8.94,0,33.3,0.208,5.97,1758.0,48.06,0.39,0.0309
2608,2026-08-13T09:38:23.749878+00:00,motor_000,8.78,0,45.3,0.205,5.94,1741.0,46.69,0.48,0.031
2609,2026-08-13T09:38:24.765413+00:00,motor_000,8.72,0,47.1,0.201,5.97,1743.0,48.41,0.37,0.0311
2610,2026-08-13T09:38:25.781688+00:00,motor_000,9.36,0,50.5,0.2,5.93,1739.0,47.63,0.45,0.0312
2611,2026-08-13T09:38:26.796421+00:00,motor_000,8.85,0,41.6,0.225,5.93,1807.0,48.83,0.46,0.0313
2612,2026-08-13T09:38:27.801229+00:00,motor_000,9.24,0,43.9,0.218,5.92,1754.0,48.61,0.35,0.0313
2613,2026-08-13T09:38:28.808544+00:00,motor_000,9.65,0,39.4,0.208,5.93,1705.0,48.0,0.4,0.0314
2614,2026-08-13T09:38:29.826022+00:00,motor_000,8.71,0,47.7,0.2,5.93,1765.0,48.01,0.4,0.0315
2615,2026-08-13T09:38:30.844237+00:00,motor_000,8.9,0,40.9,0.212,6.0,1744.0,49.26,0.44,0.0316
2616,2026-08-13T09:38:31.857822+00:00,motor_000,8.67,0,47.5,0.214,5.93,1767.0,47.76,0.38,0.0317
2617,2026-08-13T09:38:32.863351+00:00,motor_000,8.4,0,44.1,0.2,6.03,1749.0,48.31,0.35,0.0318
2618,2026-08-13T09:38:33.867920+00:00,motor_000,9.05,0,42.8,0.207,6.05,1762.0,49.03,0.37,0.0318
2619,2026-08-13T09:38:34.872712+00:00,motor_000,8.79,0,46.3,0.206,5.89,1755.0,47.88,0.39,0.0319
2620,2026-08-13T09:38:35.875235+00:00,motor_000,7.6,0,43.5,0.204,5.97,1722.0,48.95,0.37,0.032
2621,2026-08-13T09:38:36.883272+00:00,motor_000,9.67,0,44.4,0.209,5.99,1786.0,48.91,0.47,0.0321
2622,2026-08-13T09:38:37.891967+00:00,motor_000,9.04,0,47.7,0.226,5.91,1804.0,48.44,0.52,0.0322
2623,2026-08-13T09:38:38.895962+00:00,motor_000,9.35,0,46.5,0.21,6.0,1741.0,48.36,0.5,0.0322
2624,2026-08-13T09:38:39.899700+00:00,motor_000,9.19,0,46.0,0.214,5.92,1747.0,47.41,0.48,0.0323
2625,2026-08-13T09:38:40.914646+00:00,motor_000,8.8,0,41.9,0.215,5.88,1717.0,49.39,0.32,0.0324
2626,2026-08-13T09:38:41.931806+00:00,motor_000,8.91,0,41.3,0.208,5.93,1781.0,48.24,0.51,0.0325
2627,2026-08-13T09:38:42.935983+00:00,motor_000,8.47,0,35.4,0.203,5.89,1741.0,47.46,0.48,0.0326
2628,2026-08-13T09:38:43.950760+00:00,motor_000,8.69,0,46.2,0.2,5.98,1735.0,47.77,0.56,0.0326
2629,2026-08-13T09:38:44.967935+00:00,motor_000,8.65,0,45.7,0.2,5.98,1739.0,45.76,0.46,0.0327
2630,2026-08-13T09:38:45.980665+00:00,motor_000,9.29,0,44.9,0.202,5.99,1755.0,48.85,0.43,0.0328
2631,2026-08-13T09:38:46.984317+00:00,motor_000,9.26,0,42.6,0.207,5.99,1740.0,47.88,0.42,0.0329
2632,2026-08-13T09:38:47.988091+00:00,motor_000,8.59,0,36.3,0.205,5.91,1725.0,47.59,0.45,0.033
2633,2026-08-13T09:38:49.000806+00:00,motor_000,9.3,0,46.6,0.222,5.88,1783.0,47.82,0.48,0.0331
2634,2026-08-13T09:38:50.017327+00:00,motor_000,9.38,0,42.4,0.23,5.99,1789.0,48.68,0.48,0.0331
2635,2026-08-13T09:38:51.025060+00:00,motor_000,9.62,0,48.2,0.236,5.93,1793.0,49.9,0.51,0.0332
2636,2026-08-13T09:38:52.042095+00:00,motor_000,9.03,0,44.1,0.224,5.98,1765.0,48.92,0.39,0.0333
2637,2026-08-13T09:38:53.060881+00:00,motor_000,8.93,0,41.2,0.22,5.89,1765.0,47.3,0.48,0.0334
2638,2026-08-13T09:38:54.077971+00:00,motor_000,9.51,0,45.3,0.224,5.87,1786.0,49.16,0.43,0.0335
2639,2026-08-13T09:38:55.085870+00:00,motor_000,9.44,0,49.2,0.219,5.96,1769.0,49.4,0.39,0.0336
2640,2026-08-13T09:38:56.101906+00:00,motor_000,8.41,0,39.6,0.22,6.01,1747.0,48.44,0.41,0.0336
2641,2026-08-13T09:38:57.117791+00:00,motor_000,9.18,0,49.7,0.204,5.95,1774.0,48.55,0.39,0.0337
2642,2026-08-13T09:38:58.134165+00:00,motor_000,9.32,0,50.0,0.204,5.85,1757.0,48.47,0.51,0.0338
2643,2026-08-13T09:38:59.141005+00:00,motor_000,8.76,0,45.8,0.213,5.97,1717.0,47.97,0.44,0.0339
2644,2026-08-13T09:39:00.150058+00:00,motor_000,8.14,0,45.8,0.2,6.03,1739.0,47.82,0.46,0.034
2645,2026-08-13T09:39:01.164923+00:00,motor_000,8.54,0,47.1,0.2,6.0,1742.0,48.23,0.44,0.034
2646,2026-08-13T09:39:02.182287+00:00,motor_000,8.66,0,51.2,0.206,5.88,1717.0,48.15,0.41,0.0341
2647,2026-08-13T09:39:03.199323+00:00,motor_000,9.33,0,38.1,0.2,5.95,1743.0,47.11,0.43,0.0342
2648,2026-08-13T09:39:04.215313+00:00,motor_000,8.89,0,41.3,0.2,6.01,1715.0,48.3,0.4,0.0343
2649,2026-08-13T09:39:05.223215+00:00,motor_000,8.8,0,40.3,0.231,5.94,1788.0,49.29,0.44,0.0344
2650,2026-08-13T09:39:06.225942+00:00,motor_000,9.84,0,46.7,0.237,5.98,1800.0,48.26,0.42,0.0345
2651,2026-08-13T09:39:07.242572+00:00,motor_000,8.33,0,49.7,0.222,5.98,1760.0,47.96,0.42,0.0345
2652,2026-08-13T09:39:08.250198+00:00,motor_000,9.27,0,43.7,0.2,5.86,1735.0,46.57,0.36,0.0346
2653,2026-08-13T09:39:09.255270+00:00,motor_000,9.89,0,48.1,0.215,5.85,1746.0,48.66,0.4,0.0347
2654,2026-08-13T09:39:10.260398+00:00,motor_000,9.43,0,43.0,0.23,5.99,1775.0,48.68,0.36,0.0348
2655,2026-08-13T09:39:11.275819+00:00,motor_000,10.09,0,42.4,0.249,5.99,1818.0,49.99,0.45,0.0349
2656,2026-08-13T09:39:12.295648+00:00,motor_000,9.02,0,43.6,0.226,5.87,1766.0,47.25,0.44,0.035
2657,2026-08-13T09:39:13.311611+00:00,motor_000,8.84,0,50.2,0.213,6.01,1734.0,47.57,0.35,0.035
2658,2026-08-13T09:39:14.320166+00:00,motor_000,9.84,0,47.0,0.228,5.9,1754.0,48.4,0.44,0.0351
2659,2026-08-13T09:39:15.339391+00:00,motor_000,9.11,0,55.3,0.219,5.89,1778.0,49.06,0.43,0.0352
2660,2026-08-13T09:39:16.344020+00:00,motor_000,8.78,0,45.8,0.204,5.95,1749.0,47.69,0.48,0.0353
2661,2026-08-13T09:39:17.352503+00:00,motor_000,8.98,0,48.0,0.206,5.97,1753.0,47.53,0.45,0.0354
2662,2026-08-13T09:39:18.360278+00:00,motor_000,8.96,0,52.4,0.2,5.94,1735.0,49.04,0.4,0.0354
2663,2026-08-13T09:39:19.377421+00:00,motor_000,8.73,0,48.2,0.2,5.9,1726.0,48.43,0.4,0.0355
2664,2026-08-13T09:39:20.394061+00:00,motor_000,9.04,0,40.7,0.214,5.92,1727.0,48.79,0.41,0.0356
2665,2026-08-13T09:39:21.402196+00:00,motor_000,8.89,0,41.3,0.216,5.94,1781.0,47.94,0.47,0.0357
2666,2026-08-13T09:39:22.409767+00:00,motor_000,9.15,0,40.7,0.229,5.9,1776.0,50.96,0.45,0.0358
2667,2026-08-13T09:39:23.427592+00:00,motor_000,9.16,0,42.8,0.243,5.97,1798.0,49.08,0.46,0.0359
2668,2026-08-13T09:39:24.442234+00:00,motor_000,10.65,0,46.8,0.257,5.89,1826.0,48.6,0.53,0.0359
2669,2026-08-13T09:39:25.458912+00:00,motor_000,9.45,0,42.3,0.25,5.96,1808.0,49.72,0.42,0.036
2670,2026-08-13T09:39:26.464733+00:00,motor_000,10.08,0,41.0,0.256,6.0,1771.0,50.51,0.39,0.0361
2671,2026-08-13T09:39:27.472449+00:00,motor_000,10.19,0,47.2,0.26,5.93,1834.0,49.43,0.4,0.0362
2672,2026-08-13T09:39:28.487853+00:00,motor_000,9.79,0,38.1,0.252,5.97,1775.0,49.75,0.31,0.0363
2673,2026-08-13T09:39:29.504267+00:00,motor_000,8.69,0,41.3,0.228,5.9,1801.0,47.98,0.5,0.0364
2674,2026-08-13T09:39:30.521239+00:00,motor_000,9.74,0,39.1,0.227,5.93,1738.0,48.31,0.48,0.0365
2675,2026-08-13T09:39:31.530117+00:00,motor_000,9.69,0,47.2,0.242,6.06,1776.0,50.42,0.43,0.0366
2676,2026-08-13T09:39:32.548201+00:00,motor_000,9.42,0,44.3,0.239,5.96,1782.0,50.28,0.43,0.0366
2677,2026-08-13T09:39:33.564565+00:00,motor_000,9.64,0,47.5,0.227,6.05,1787.0,51.09,0.52,0.0367
2678,2026-08-13T09:39:34.571826+00:00,motor_000,8.46,0,44.8,0.203,5.96,1749.0,47.5,0.41,0.0368
2679,2026-08-13T09:39:35.588909+00:00,motor_000,8.04,0,37.2,0.2,5.97,1777.0,48.15,0.41,0.0369
2680,2026-08-13T09:39:36.601285+00:00,motor_000,10.3,0,51.3,0.214,5.96,1762.0,48.14,0.49,0.037
2681,2026-08-13T09:39:37.609449+00:00,motor_000,9.11,0,40.8,0.2,5.93,1719.0,46.98,0.47,0.037
2682,2026-08-13T09:39:38.616785+00:00,motor_000,9.38,0,42.7,0.211,6.0,1774.0,48.29,0.54,0.0371
2683,2026-08-13T09:39:39.630958+00:00,motor_000,9.42,0,45.9,0.244,5.96,1783.0,49.45,0.44,0.0372
2684,2026-08-13T09:39:40.647706+00:00,motor_000,9.36,0,42.9,0.257,5.91,1806.0,50.63,0.47,0.0373
2685,2026-08-13T09:39:41.665321+00:00,motor_000,11.04,0,43.8,0.269,5.83,1827.0,49.79,0.44,0.0374
2686,2026-08-13T09:39:42.680804+00:00,motor_000,10.58,0,53.0,0.28,5.9,1877.0,51.21,0.43,0.0375
2687,2026-08-13T09:39:43.688705+00:00,motor_000,10.75,0,43.3,0.277,5.89,1822.0,50.47,0.47,0.0376
2688,2026-08-13T09:39:44.695888+00:00,motor_000,9.75,0,41.7,0.26,6.03,1814.0,50.0,0.38,0.0377
2689,2026-08-13T09:39:45.702572+00:00,motor_000,9.34,0,44.2,0.264,5.98,1776.0,50.88,0.42,0.0378
2690,2026-08-13T09:39:46.720043+00:00,motor_000,10.11,0,43.8,0.252,5.96,1819.0,49.68,0.44,0.0378
2691,2026-08-13T09:39:47.727425+00:00,motor_000,9.99,0,40.9,0.237,5.84,1791.0,48.66,0.48,0.0379
2692,2026-08-13T09:39:48.743773+00:00,motor_000,9.62,0,48.3,0.214,5.92,1720.0,48.33,0.46,0.038
2693,2026-08-13T09:39:49.751572+00:00,motor_000,8.87,0,42.7,0.222,5.97,1745.0,49.56,0.49,0.0381
2694,2026-08-13T09:39:50.755613+00:00,motor_000,10.04,0,43.8,0.252,5.92,1779.0,49.72,0.48,0.0382
2695,2026-08-13T09:39:51.760309+00:00,motor_000,10.03,0,42.0,0.253,5.95,1799.0,50.62,0.47,0.0383
2696,2026-08-13T09:39:52.766219+00:00,motor_000,10.34,0,40.6,0.25,5.86,1824.0,49.18,0.51,0.0384
2697,2026-08-13T09:39:53.774284+00:00,motor_000,9.98,0,47.3,0.25,5.95,1768.0,49.4,0.38,0.0384
2698,2026-08-13T09:39:54.790663+00:00,motor_000,10.28,0,40.8,0.257,6.0,1847.0,50.13,0.47,0.0385
2699,2026-08-13T09:39:55.796350+00:00,motor_000,9.74,0,44.5,0.258,5.98,1791.0,49.69,0.46,0.0386
2700,2026-08-13T09:39:56.804151+00:00,motor_000,9.45,0,43.8,0.265,5.89,1793.0,50.33,0.44,0.0387
2701,2026-08-13T09:39:57.812249+00:00,motor_000,9.67,0,49.4,0.259,6.06,1817.0,49.96,0.44,0.0388
2702,2026-08-13T09:39:58.828553+00:00,motor_000,10.58,0,47.9,0.262,5.93,1810.0,49.62,0.47,0.0389
2703,2026-08-13T09:39:59.835463+00:00,motor_000,10.27,0,48.7,0.266,5.87,1822.0,49.79,0.51,0.039
2704,2026-08-13T09:40:00.845813+00:00,motor_000,10.16,0,46.5,0.277,6.02,1842.0,51.31,0.48,0.0391
2705,2026-08-13T09:40:01.850492+00:00,motor_000,9.87,0,43.4,0.261,5.93,1834.0,49.18,0.53,0.0392
2706,2026-08-13T09:40:02.857208+00:00,motor_000,9.77,0,51.7,0.259,5.99,1808.0,49.62,0.41,0.0393
2707,2026-08-13T09:40:03.874474+00:00,motor_000,10.62,0,42.2,0.293,5.91,1841.0,52.08,0.41,0.0393
2708,2026-08-13T09:40:04.892003+00:00,motor_000,10.13,0,43.3,0.277,5.93,1813.0,50.39,0.49,0.0394
2709,2026-08-13T09:40:05.894594+00:00,motor_000,10.68,0,51.4,0.272,5.94,1780.0,50.32,0.48,0.0395
2710,2026-08-13T09:40:06.898494+00:00,motor_000,9.69,0,40.0,0.252,5.91,1823.0,48.88,0.47,0.0396
2711,2026-08-13T09:40:07.902325+00:00,motor_000,9.44,0,42.5,0.223,6.03,1767.0,48.61,0.45,0.0397
2712,2026-08-13T09:40:08.910433+00:00,motor_000,8.95,0,45.3,0.2,5.89,1735.0,47.03,0.42,0.0398
2713,2026-08-13T09:40:09.924473+00:00,motor_000,8.87,0,49.9,0.2,6.0,1725.0,47.49,0.43,0.0399
2714,2026-08-13T09:40:10.928337+00:00,motor_000,8.44,0,41.3,0.207,6.0,1775.0,49.29,0.48,0.0399
2715,2026-08-13T09:40:11.936174+00:00,motor_000,8.73,0,50.4,0.203,6.03,1744.0,48.46,0.45,0.04
2716,2026-08-13T09:40:12.945088+00:00,motor_000,9.57,0,38.6,0.2,5.95,1778.0,49.08,0.42,0.0401
2717,2026-08-13T09:40:13.963351+00:00,motor_000,8.46,0,49.4,0.2,5.96,1732.0,47.99,0.44,0.0402
2718,2026-08-13T09:40:14.971425+00:00,motor_000,9.06,0,51.6,0.2,5.87,1733.0,47.58,0.43,0.0403
2719,2026-08-13T09:40:15.977104+00:00,motor_000,9.49,0,43.1,0.226,5.93,1760.0,49.02,0.53,0.0403
2720,2026-08-13T09:40:16.992210+00:00,motor_000,10.17,0,45.2,0.232,5.96,1803.0,49.62,0.42,0.0404
2721,2026-08-13T09:40:18.000949+00:00,motor_000,9.33,0,50.1,0.223,5.87,1746.0,48.87,0.43,0.0405
2722,2026-08-13T09:40:19.017164+00:00,motor_000,8.97,0,39.4,0.221,6.0,1725.0,49.28,0.47,0.0406
2723,2026-08-13T09:40:20.034250+00:00,motor_000,9.64,0,44.5,0.223,5.97,1782.0,49.45,0.51,0.0407
2724,2026-08-13T09:40:21.041521+00:00,motor_000,9.17,0,42.3,0.241,5.97,1814.0,49.54,0.44,0.0408
2725,2026-08-13T09:40:22.045588+00:00,motor_000,9.24,0,44.9,0.253,6.01,1811.0,50.07,0.49,0.0409
2726,2026-08-13T09:40:23.050199+00:00,motor_000,10.3,0,43.7,0.276,5.98,1849.0,50.23,0.34,0.0409
2727,2026-08-13T09:40:24.054976+00:00,motor_000,10.46,0,40.0,0.269,5.99,1846.0,50.3,0.41,0.041
2728,2026-08-13T09:40:25.061033+00:00,motor_000,10.65,0,44.3,0.28,6.0,1841.0,50.2,0.53,0.0411
2729,2026-08-13T09:40:26.064948+00:00,motor_000,9.79,0,54.5,0.278,5.98,1843.0,51.34,0.47,0.0412
2730,2026-08-13T09:40:27.069200+00:00,motor_000,9.68,0,46.3,0.248,5.92,1765.0,48.48,0.53,0.0413
2731,2026-08-13T09:40:28.072893+00:00,motor_000,9.33,0,45.4,0.251,5.91,1791.0,48.98,0.5,0.0414
2732,2026-08-13T09:40:29.080856+00:00,motor_000,10.67,0,41.3,0.252,5.89,1808.0,50.17,0.42,0.0415
2733,2026-08-13T09:40:30.088639+00:00,motor_000,9.63,0,52.5,0.245,5.89,1772.0,49.27,0.43,0.0416
2734,2026-08-13T09:40:31.094989+00:00,motor_000,9.76,0,42.8,0.252,5.92,1808.0,49.49,0.46,0.0417
2735,2026-08-13T09:40:32.109639+00:00,motor_000,10.09,0,45.3,0.235,6.04,1809.0,48.49,0.48,0.0417
2736,2026-08-13T09:40:33.117418+00:00,motor_000,9.01,0,48.3,0.243,5.82,1782.0,50.19,0.57,0.0418
2737,2026-08-13T09:40:34.135161+00:00,motor_000,9.5,0,47.4,0.217,5.99,1795.0,48.03,0.43,0.0419
2738,2026-08-13T09:40:35.152079+00:00,motor_000,9.36,0,48.8,0.201,5.89,1737.0,47.59,0.42,0.042
2739,2026-08-13T09:40:36.155376+00:00,motor_000,8.99,0,51.0,0.2,5.97,1750.0,46.9,0.44,0.0421
2740,2026-08-13T09:40:37.171166+00:00,motor_000,9.11,0,42.7,0.2,5.86,1739.0,48.04,0.43,0.0422
2741,2026-08-13T09:40:38.185020+00:00,motor_000,9.21,0,37.3,0.2,5.96,1717.0,48.17,0.47,0.0422
2742,2026-08-13T09:40:39.232113+00:00,motor_000,9.53,0,46.7,0.226,5.85,1774.0,47.44,0.48,0.0423
2743,2026-08-13T09:40:40.237451+00:00,motor_000,9.42,0,50.3,0.25,5.93,1776.0,50.64,0.5,0.0424
2744,2026-08-13T09:40:41.246028+00:00,motor_000,10.29,0,46.2,0.265,5.96,1836.0,51.43,0.54,0.0425
2745,2026-08-13T09:40:42.262477+00:00,motor_000,10.24,0,45.1,0.275,5.92,1821.0,50.49,0.39,0.0426
2746,2026-08-13T09:40:43.280583+00:00,motor_000,10.35,0,48.3,0.269,5.93,1819.0,49.96,0.47,0.0427
2747,2026-08-13T09:40:44.286360+00:00,motor_000,10.84,0,41.9,0.3,5.94,1845.0,51.24,0.44,0.0428
2748,2026-08-13T09:40:45.302094+00:00,motor_000,11.34,0,39.8,0.296,5.91,1871.0,51.25,0.47,0.0429
2749,2026-08-13T09:40:46.318968+00:00,motor_000,10.2,0,38.9,0.294,5.84,1847.0,51.23,0.47,0.043
2750,2026-08-13T09:40:47.335942+00:00,motor_000,11.12,0,48.4,0.308,5.96,1878.0,52.52,0.51,0.0431
2751,2026-08-13T09:40:48.344823+00:00,motor_000,10.73,0,42.2,0.309,5.89,1892.0,51.48,0.51,0.0431
2752,2026-08-13T09:40:49.363421+00:00,motor_000,11.12,0,44.5,0.318,6.02,1858.0,53.1,0.47,0.0432
2753,2026-08-13T09:40:50.380973+00:00,motor_000,11.53,0,46.5,0.323,6.02,1861.0,52.6,0.39,0.0433
2754,2026-08-13T09:40:51.398313+00:00,motor_000,11.43,0,45.3,0.322,5.87,1877.0,54.12,0.5,0.0434
2755,2026-08-13T09:40:52.406592+00:00,motor_000,11.59,0,48.0,0.329,5.92,1916.0,51.58,0.5,0.0435
2756,2026-08-13T09:40:53.422373+00:00,motor_000,11.61,0,46.7,0.337,5.99,1925.0,53.76,0.52,0.0436
2757,2026-08-13T09:40:54.436342+00:00,motor_000,10.91,0,52.2,0.309,5.95,1848.0,52.0,0.49,0.0437
2758,2026-08-13T09:40:55.452849+00:00,motor_000,11.01,0,43.3,0.315,5.88,1864.0,51.45,0.48,0.0438
2759,2026-08-13T09:40:56.456915+00:00,motor_000,11.13,0,39.8,0.33,5.92,1899.0,51.7,0.52,0.0439
2760,2026-08-13T09:40:57.474147+00:00,motor_000,11.17,0,43.5,0.325,5.88,1876.0,51.22,0.49,0.044
2761,2026-08-13T09:40:58.482860+00:00,motor_000,11.31,0,45.5,0.34,5.97,1895.0,51.71,0.59,0.0441
2762,2026-08-13T09:40:59.500419+00:00,motor_000,11.55,0,44.0,0.348,5.87,1885.0,53.53,0.49,0.0442
2763,2026-08-13T09:41:00.508424+00:00,motor_000,11.48,0,45.4,0.326,5.92,1904.0,53.44,0.41,0.0443
2764,2026-08-13T09:41:01.525450+00:00,motor_000,11.35,0,50.3,0.311,5.94,1872.0,53.02,0.53,0.0444
2765,2026-08-13T09:41:02.541961+00:00,motor_000,10.98,0,47.9,0.306,5.82,1845.0,50.68,0.56,0.0445
2766,2026-08-13T09:41:03.550840+00:00,motor_000,10.86,0,39.3,0.3,5.93,1860.0,50.74,0.41,0.0446
2767,2026-08-13T09:41:04.567747+00:00,motor_000,10.8,0,44.3,0.302,5.95,1883.0,51.15,0.5,0.0447
2768,2026-08-13T09:41:05.584451+00:00,motor_000,10.95,0,41.8,0.326,5.94,1881.0,54.12,0.41,0.0448
